0	0	0	4095	4095	4095
256	0	0	3578	3578	3578
512	0	0	3396	3396	3396
768	0	0	3263	3263	3263
1024	0	0	3155	3155	3155
1280	0	0	3062	3062	3062
1536	0	0	2980	2980	2980
1792	0	0	2907	2907	2907
2048	0	0	2840	2840	2840
2303	0	0	2778	2778	2778
2559	0	0	2721	2721	2721
2815	0	0	2667	2667	2667
3071	0	0	2616	2616	2616
3327	0	0	2568	2568	2568
3583	0	0	2523	2523	2523
3839	0	0	2479	2479	2479
4095	0	0	2438	2438	2438
0	256	0	2478	2478	2478
256	256	0	2088	2088	2088
512	256	0	1953	1953	1953
768	256	0	1855	1855	1855
1024	256	0	1775	1775	1775
1280	256	0	1708	1708	1708
1536	256	0	1649	1649	1649
1792	256	0	1596	1596	1596
2048	256	0	1548	1548	1548
2303	256	0	1503	1503	1503
2559	256	0	1462	1462	1462
2815	256	0	1424	1424	1424
3071	256	0	1388	1388	1388
3327	256	0	1354	1354	1354
3583	256	0	1322	1322	1322
3839	256	0	1292	1292	1292
4095	256	0	1263	1263	1263
0	512	0	1989	1989	1989
256	512	0	1645	1645	1645
512	512	0	1527	1527	1527
768	512	0	1441	1441	1441
1024	512	0	1372	1372	1372
1280	512	0	1313	1313	1313
1536	512	0	1262	1262	1262
1792	512	0	1216	1216	1216
2048	512	0	1175	1175	1175
2303	512	0	1137	1137	1137
2559	512	0	1102	1102	1102
2815	512	0	1069	1069	1069
3071	512	0	1038	1038	1038
3327	512	0	1009	1009	1009
3583	512	0	982	982	982
3839	512	0	956	956	956
4095	512	0	932	932	932
0	768	0	1661	1661	1661
256	768	0	1351	1351	1351
512	768	0	1244	1244	1244
768	768	0	1168	1168	1168
1024	768	0	1107	1107	1107
1280	768	0	1055	1055	1055
1536	768	0	1009	1009	1009
1792	768	0	969	969	969
2048	768	0	932	932	932
2303	768	0	899	899	899
2559	768	0	868	868	868
2815	768	0	839	839	839
3071	768	0	812	812	812
3327	768	0	787	787	787
3583	768	0	763	763	763
3839	768	0	741	741	741
4095	768	0	719	719	719
0	1024	0	1413	1413	1413
256	1024	0	1130	1130	1130
512	1024	0	1034	1034	1034
768	1024	0	965	965	965
1024	1024	0	910	910	910
1280	1024	0	863	863	863
1536	1024	0	822	822	822
1792	1024	0	786	786	786
2048	1024	0	754	754	754
2303	1024	0	724	724	724
2559	1024	0	696	696	696
2815	1024	0	671	671	671
3071	1024	0	647	647	647
3327	1024	0	625	625	625
3583	1024	0	604	604	604
3839	1024	0	584	584	584
4095	1024	0	565	565	565
0	1280	0	1215	1215	1215
256	1280	0	955	955	955
512	1280	0	868	868	868
768	1280	0	805	805	805
1024	1280	0	755	755	755
1280	1280	0	713	713	713
1536	1280	0	677	677	677
1792	1280	0	644	644	644
2048	1280	0	615	615	615
2303	1280	0	588	588	588
2559	1280	0	564	564	564
2815	1280	0	541	541	541
3071	1280	0	520	520	520
3327	1280	0	500	500	500
3583	1280	0	482	482	482
3839	1280	0	464	464	464
4095	1280	0	448	448	448
0	1536	0	1051	1051	1051
256	1536	0	812	812	812
512	1536	0	732	732	732
768	1536	0	675	675	675
1024	1536	0	630	630	630
1280	1536	0	592	592	592
1536	1536	0	559	559	559
1792	1536	0	530	530	530
2048	1536	0	503	503	503
2303	1536	0	480	480	480
2559	1536	0	458	458	458
2815	1536	0	437	437	437
3071	1536	0	419	419	419
3327	1536	0	401	401	401
3583	1536	0	385	385	385
3839	1536	0	369	369	369
4095	1536	0	355	355	355
0	1792	0	913	913	913
256	1792	0	693	693	693
512	1792	0	620	620	620
768	1792	0	568	568	568
1024	1792	0	527	527	527
1280	1792	0	492	492	492
1536	1792	0	462	462	462
1792	1792	0	436	436	436
2048	1792	0	412	412	412
2303	1792	0	391	391	391
2559	1792	0	371	371	371
2815	1792	0	353	353	353
3071	1792	0	337	337	337
3327	1792	0	321	321	321
3583	1792	0	307	307	307
3839	1792	0	293	293	293
4095	1792	0	280	280	280
0	2048	0	794	794	794
256	2048	0	591	591	591
512	2048	0	524	524	524
768	2048	0	477	477	477
1024	2048	0	440	440	440
1280	2048	0	409	409	409
1536	2048	0	382	382	382
1792	2048	0	358	358	358
2048	2048	0	337	337	337
2303	2048	0	318	318	318
2559	2048	0	300	300	300
2815	2048	0	284	284	284
3071	2048	0	269	269	269
3327	2048	0	256	256	256
3583	2048	0	243	243	243
3839	2048	0	231	231	231
4095	2048	0	220	220	220
0	2303	0	692	692	692
256	2303	0	505	505	505
512	2303	0	444	444	444
768	2303	0	401	401	401
1024	2303	0	367	367	367
1280	2303	0	338	338	338
1536	2303	0	314	314	314
1792	2303	0	293	293	293
2048	2303	0	274	274	274
2303	2303	0	257	257	257
2559	2303	0	241	241	241
2815	2303	0	227	227	227
3071	2303	0	214	214	214
3327	2303	0	202	202	202
3583	2303	0	191	191	191
3839	2303	0	180	180	180
4095	2303	0	170	170	170
0	2559	0	603	603	603
256	2559	0	430	430	430
512	2559	0	374	374	374
768	2559	0	335	335	335
1024	2559	0	304	304	304
1280	2559	0	279	279	279
1536	2559	0	257	257	257
1792	2559	0	238	238	238
2048	2559	0	221	221	221
2303	2559	0	206	206	206
2559	2559	0	192	192	192
2815	2559	0	180	180	180
3071	2559	0	168	168	168
3327	2559	0	158	158	158
3583	2559	0	148	148	148
3839	2559	0	139	139	139
4095	2559	0	130	130	130
0	2815	0	524	524	524
256	2815	0	365	365	365
512	2815	0	314	314	314
768	2815	0	278	278	278
1024	2815	0	251	251	251
1280	2815	0	228	228	228
1536	2815	0	208	208	208
1792	2815	0	191	191	191
2048	2815	0	177	177	177
2303	2815	0	163	163	163
2559	2815	0	151	151	151
2815	2815	0	140	140	140
3071	2815	0	130	130	130
3327	2815	0	121	121	121
3583	2815	0	112	112	112
3839	2815	0	105	105	105
4095	2815	0	97	97	97
0	3071	0	455	455	455
256	3071	0	309	309	309
512	3071	0	262	262	262
768	3071	0	230	230	230
1024	3071	0	205	205	205
1280	3071	0	185	185	185
1536	3071	0	167	167	167
1792	3071	0	152	152	152
2048	3071	0	139	139	139
2303	3071	0	128	128	128
2559	3071	0	117	117	117
2815	3071	0	107	107	107
3071	3071	0	99	99	99
3327	3071	0	91	91	91
3583	3071	0	84	84	84
3839	3071	0	77	77	77
4095	3071	0	71	71	71
0	3327	0	394	394	394
256	3327	0	259	259	259
512	3327	0	217	217	217
768	3327	0	188	188	188
1024	3327	0	166	166	166
1280	3327	0	148	148	148
1536	3327	0	133	133	133
1792	3327	0	120	120	120
2048	3327	0	108	108	108
2303	3327	0	98	98	98
2559	3327	0	89	89	89
2815	3327	0	81	81	81
3071	3327	0	73	73	73
3327	3327	0	67	67	67
3583	3327	0	61	61	61
3839	3327	0	55	55	55
4095	3327	0	50	50	50
0	3583	0	339	339	339
256	3583	0	217	217	217
512	3583	0	179	179	179
768	3583	0	153	153	153
1024	3583	0	133	133	133
1280	3583	0	117	117	117
1536	3583	0	104	104	104
1792	3583	0	92	92	92
2048	3583	0	82	82	82
2303	3583	0	73	73	73
2559	3583	0	66	66	66
2815	3583	0	59	59	59
3071	3583	0	53	53	53
3327	3583	0	47	47	47
3583	3583	0	42	42	42
3839	3583	0	38	38	38
4095	3583	0	33	33	33
