0	0	0	4095	4095	4095
256	0	0	3827	2996	2911
512	0	0	3730	2636	2527
768	0	0	3659	2383	2260
1024	0	0	3600	2184	2050
1280	0	0	3549	2017	1876
1536	0	0	3504	1875	1727
1792	0	0	3463	1749	1598
2048	0	0	3425	1638	1483
2303	0	0	3391	1538	1380
2559	0	0	3358	1446	1286
2815	0	0	3327	1362	1201
3071	0	0	3298	1285	1123
3327	0	0	3270	1213	1051
3583	0	0	3244	1147	984
3839	0	0	3218	1085	922
4095	0	0	3194	1027	865
0	256	0	2589	3360	1543
256	256	0	2381	2381	883
512	256	0	2307	2065	689
768	256	0	2252	1844	560
1024	256	0	2207	1671	465
1280	256	0	2168	1528	389
1536	256	0	2134	1406	328
1792	256	0	2102	1299	276
2048	256	0	2074	1204	233
2303	256	0	2047	1120	197
2559	256	0	2022	1043	165
2815	256	0	1999	973	138
3071	256	0	1977	909	115
3327	256	0	1956	850	95
3583	256	0	1936	795	78
3839	256	0	1917	744	63
4095	256	0	1899	697	50
0	512	0	2126	3108	927
256	512	0	1939	2173	447
512	512	0	1873	1873	316
768	512	0	1824	1664	234
1024	512	0	1784	1500	176
1280	512	0	1749	1366	133
1536	512	0	1718	1251	99
1792	512	0	1691	1151	74
2048	512	0	1665	1062	53
2303	512	0	1642	983	38
2559	512	0	1620	912	26
2815	512	0	1599	847	17
3071	512	0	1580	787	10
3327	512	0	1561	733	5
3583	512	0	1543	682	2
3839	512	0	1526	636	1
4095	512	0	1510	593	0
0	768	0	1811	2926	575
256	768	0	1640	2024	222
512	768	0	1580	1735	136
768	768	0	1535	1535	86
1024	768	0	1498	1379	54
1280	768	0	1467	1250	32
1536	768	0	1439	1141	18
1792	768	0	1414	1046	9
2048	768	0	1391	962	3
2303	768	0	1370	887	1
2559	768	0	1350	820	0
2815	768	0	1331	758	0
3071	768	0	1313	703	0
3327	768	0	1297	651	0
3583	768	0	1281	604	0
3839	768	0	1265	561	0
4095	768	0	1251	520	0
0	1024	0	1570	2780	351
256	1024	0	1413	1905	98
512	1024	0	1357	1626	46
768	1024	0	1316	1433	21
1024	1024	0	1282	1282	8
1280	1024	0	1253	1159	2
1536	1024	0	1228	1054	0
1792	1024	0	1205	963	0
2048	1024	0	1184	883	0
2303	1024	0	1164	812	0
2559	1024	0	1146	747	0
2815	1024	0	1129	689	0
3071	1024	0	1113	636	0
3327	1024	0	1097	588	0
3583	1024	0	1083	543	0
3839	1024	0	1069	502	0
4095	1024	0	1056	464	0
0	1280	0	1376	2655	203
256	1280	0	1230	1804	33
512	1280	0	1178	1533	8
768	1280	0	1140	1346	1
1024	1280	0	1109	1201	0
1280	1280	0	1082	1082	0
1536	1280	0	1059	981	0
1792	1280	0	1037	894	0
2048	1280	0	1018	817	0
2303	1280	0	1000	749	0
2559	1280	0	983	687	0
2815	1280	0	968	632	0
3071	1280	0	953	581	0
3327	1280	0	939	535	0
3583	1280	0	925	493	0
3839	1280	0	912	454	0
4095	1280	0	900	418	0
0	1536	0	1214	2547	107
256	1536	0	1077	1716	5
512	1536	0	1029	1453	0
768	1536	0	994	1272	0
1024	1536	0	965	1131	0
1280	1536	0	940	1016	0
1536	1536	0	919	919	0
1792	1536	0	899	834	0
2048	1536	0	881	760	0
2303	1536	0	864	695	0
2559	1536	0	849	636	0
2815	1536	0	834	583	0
3071	1536	0	821	534	0
3327	1536	0	808	490	0
3583	1536	0	795	450	0
3839	1536	0	784	413	0
4095	1536	0	772	379	0
0	1792	0	1075	2450	48
256	1792	0	948	1638	0
512	1792	0	903	1382	0
768	1792	0	870	1206	0
1024	1792	0	843	1069	0
1280	1792	0	820	958	0
1536	1792	0	800	863	0
1792	1792	0	782	782	0
2048	1792	0	765	711	0
2303	1792	0	750	647	0
2559	1792	0	736	591	0
2815	1792	0	722	540	0
3071	1792	0	710	493	0
3327	1792	0	698	451	0
3583	1792	0	686	413	0
3839	1792	0	675	378	0
4095	1792	0	665	345	0
0	2048	0	955	2362	15
256	2048	0	836	1568	0
