0	0	0	0	0	0
256	0	0	89	13	9
512	0	0	179	26	18
768	0	0	268	40	27
1024	0	0	358	53	37
1280	0	0	447	66	46
1536	0	0	537	79	55
1792	0	0	626	93	64
2048	0	0	715	106	73
2303	0	0	805	119	82
2559	0	0	894	132	91
2815	0	0	983	145	101
3071	0	0	1073	159	110
3327	0	0	1162	172	119
3583	0	0	1252	185	128
3839	0	0	1341	198	137
4095	0	0	1431	211	146
0	256	0	30	132	0
256	256	0	256	256	0
512	256	0	403	313	1
768	256	0	538	361	4
1024	256	0	666	402	7
1280	256	0	790	441	11
1536	256	0	910	477	15
1792	256	0	1028	511	20
2048	256	0	1145	544	25
2303	256	0	1259	576	30
2559	256	0	1373	607	35
2815	256	0	1485	637	41
3071	256	0	1597	666	47
3327	256	0	1707	695	52
3583	256	0	1817	723	58
3839	256	0	1927	750	64
4095	256	0	2035	777	70
0	512	0	61	264	0
256	512	0	342	436	0
512	512	0	512	512	0
768	512	0	664	573	1
1024	512	0	807	627	2
1280	512	0	944	676	4
1536	512	0	1076	721	7
1792	512	0	1205	764	10
2048	512	0	1332	805	14
2303	512	0	1456	844	18
2559	512	0	1579	882	22
2815	512	0	1700	918	26
3071	512	0	1820	954	30
3327	512	0	1939	989	35
3583	512	0	2056	1023	40
3839	512	0	2173	1056	45
4095	512	0	2289	1089	50
0	768	0	91	396	0
256	768	0	415	606	0
512	768	0	603	696	0
768	768	0	768	768	0
1024	768	0	922	831	0
1280	768	0	1069	888	1
1536	768	0	1210	940	3
1792	768	0	1348	990	5
2048	768	0	1482	1037	8
2303	768	0	1614	1081	11
2559	768	0	1743	1125	14
2815	768	0	1871	1166	17
3071	768	0	1997	1207	21
3327	768	0	2122	1247	24
3583	768	0	2246	1285	28
3839	768	0	2368	1323	32
4095	768	0	2490	1360	37
0	1024	0	122	528	0
256	1024	0	482	770	0
512	1024	0	684	872	0
768	1024	0	861	954	0
1024	1024	0	1024	1024	0
1280	1024	0	1179	1088	0
1536	1024	0	1328	1146	1
1792	1024	0	1473	1201	2
2048	1024	0	1614	1254	4
2303	1024	0	1751	1303	6
2559	1024	0	1887	1351	9
2815	1024	0	2020	1397	11
3071	1024	0	2152	1442	14
3327	1024	0	2281	1485	17
3583	1024	0	2410	1528	20
3839	1024	0	2537	1569	24
4095	1024	0	2663	1609	27
0	1280	0	152	660	0
256	1280	0	545	931	0
512	1280	0	760	1044	0
768	1280	0	946	1133	0
1024	1280	0	1118	1210	0
1280	1280	0	1280	1280	0
1536	1280	0	1436	1344	0
1792	1280	0	1586	1404	1
2048	1280	0	1733	1461	2
2303	1280	0	1876	1515	3
2559	1280	0	2016	1567	5
2815	1280	0	2155	1617	7
3071	1280	0	2291	1665	9
3327	1280	0	2425	1712	12
3583	1280	0	2558	1758	15
3839	1280	0	2690	1802	18
4095	1280	0	2820	1846	21
0	1536	0	183	792	0
256	1536	0	605	1089	0
512	1536	0	831	1212	0
768	1536	0	1026	1309	0
1024	1536	0	1205	1392	0
1280	1536	0	1374	1467	0
1536	1536	0	1536	1536	0
1792	1536	0	1692	1600	0
2048	1536	0	1844	1661	1
2303	1536	0	1992	1719	2
2559	1536	0	2137	1775	3
2815	1536	0	2279	1828	4
3071	1536	0	2420	1880	6
3327	1536	0	2558	1930	8
3583	1536	0	2695	1979	10
3839	1536	0	2830	2027	13
4095	1536	0	2964	2073	15
0	1792	0	213	924	0
256	1792	0	662	1245	0
512	1792	0	899	1377	0
768	1792	0	1102	1481	0
1024	1792	0	1288	1570	0
1280	1792	0	1464	1650	0
1536	1792	0	1631	1723	0
1792	1792	0	1792	1792	0
2048	1792	0	1949	1857	0
2303	1792	0	2101	1918	1
2559	1792	0	2250	1977	1
2815	1792	0	2397	2034	2
3071	1792	0	2541	2089	4
3327	1792	0	2683	2142	5
3583	1792	0	2823	2193	7
3839	1792	0	2962	2244	9
4095	1792	0	3099	2293	11
0	2048	0	244	1056	0
256	2048	0	718	1399	0
512	2048	0	965	1540	0
768	2048	0	1176	1650	0
1024	2048	0	1368	1745	0
