0	0	0	0	0	0
256	0	0	256	0	0
512	0	0	512	0	0
768	0	0	768	0	0
1024	0	0	1024	0	0
1280	0	0	1280	0	0
1536	0	0	1536	0	0
1792	0	0	1792	0	0
2048	0	0	2048	0	0
2303	0	0	2303	0	0
2559	0	0	2559	0	0
2815	0	0	2815	0	0
3071	0	0	3071	0	0
3327	0	0	3327	0	0
3583	0	0	3583	0	0
3839	0	0	3839	0	0
4095	0	0	4095	0	0
0	256	0	0	30	2
256	256	0	7	30	2
512	256	0	72	30	2
768	256	0	173	30	2
1024	256	0	296	30	2
1280	256	0	432	30	2
1536	256	0	578	30	2
1792	256	0	732	30	2
2048	256	0	892	30	2
2303	256	0	1056	30	2
2559	256	0	1225	30	2
2815	256	0	1398	30	2
3071	256	0	1575	30	2
3327	256	0	1754	30	2
3583	256	0	1936	30	2
3839	256	0	2120	30	2
4095	256	0	2306	30	2
0	512	0	0	61	3
256	512	0	0	61	3
512	512	0	13	61	3
768	512	0	65	61	3
1024	512	0	143	61	3
1280	512	0	239	61	3
1536	512	0	347	61	3
1792	512	0	465	61	3
2048	512	0	592	61	3
2303	512	0	724	61	3
2559	512	0	863	61	3
2815	512	0	1007	61	3
3071	512	0	1155	61	3
3327	512	0	1307	61	3
3583	512	0	1463	61	3
3839	512	0	1621	61	3
4095	512	0	1783	61	3
0	768	0	0	91	5
256	768	0	0	91	5
512	768	0	0	91	5
768	768	0	20	91	5
1024	768	0	67	91	5
1280	768	0	133	91	5
1536	768	0	215	91	5
1792	768	0	308	91	5
2048	768	0	410	91	5
2303	768	0	520	91	5
2559	768	0	637	91	5
2815	768	0	759	91	5
3071	768	0	887	91	5
3327	768	0	1019	91	5
3583	768	0	1155	91	5
3839	768	0	1295	91	5
4095	768	0	1438	91	5
0	1024	0	0	122	6
256	1024	0	0	122	6
512	1024	0	0	122	6
768	1024	0	3	122	6
1024	1024	0	27	122	6
1280	1024	0	71	122	6
1536	1024	0	131	122	6
1792	1024	0	203	122	6
2048	1024	0	286	122	6
2303	1024	0	378	122	6
2559	1024	0	477	122	6
2815	1024	0	582	122	6
3071	1024	0	693	122	6
3327	1024	0	809	122	6
3583	1024	0	930	122	6
3839	1024	0	1054	122	6
4095	1024	0	1183	122	6
0	1280	0	0	152	8
256	1280	0	0	152	8
512	1280	0	0	152	8
768	1280	0	0	152	8
1024	1280	0	7	152	8
1280	1280	0	33	152	8
1536	1280	0	76	152	8
1792	1280	0	131	152	8
2048	1280	0	198	152	8
2303	1280	0	274	152	8
2559	1280	0	358	152	8
2815	1280	0	448	152	8
3071	1280	0	545	152	8
3327	1280	0	648	152	8
3583	1280	0	755	152	8
3839	1280	0	866	152	8
4095	1280	0	982	152	8
0	1536	0	0	183	10
256	1536	0	0	183	10
512	1536	0	0	183	10
768	1536	0	0	183	10
1024	1536	0	0	183	10
1280	1536	0	12	183	10
1536	1536	0	40	183	10
1792	1536	0	81	183	10
2048	1536	0	134	183	10
2303	1536	0	196	183	10
2559	1536	0	267	183	10
2815	1536	0	345	183	10
3071	1536	0	429	183	10
3327	1536	0	519	183	10
3583	1536	0	615	183	10
3839	1536	0	715	183	10
4095	1536	0	820	183	10
0	1792	0	0	213	11
256	1792	0	0	213	11
512	1792	0	0	213	11
768	1792	0	0	213	11
1024	1792	0	0	213	11
1280	1792	0	2	213	11
1536	1792	0	18	213	11
1792	1792	0	46	213	11
2048	1792	0	87	213	11
2303	1792	0	137	213	11
2559	1792	0	196	213	11
2815	1792	0	263	213	11
3071	1792	0	336	213	11
3327	1792	0	416	213	11
3583	1792	0	501	213	11
3839	1792	0	591	213	11
4095	1792	0	685	213	11
0	2048	0	0	244	13
256	2048	0	0	244	13
512	2048	0	0	244	13
768	2048	0	0	244	13
1024	2048	0	0	244	13
1280	2048	0	0	244	13
1536	2048	0	5	244	13
1792	2048	0	23	244	13
2048	2048	0	53	244	13
2303	2048	0	93	244	13
2559	2048	0	141	244	13
2815	2048	0	198	244	13
3071	2048	0	261	244	13
3327	2048	0	331	244	13
3583	2048	0	406	244	13
3839	2048	0	487	244	13
4095	2048	0	572	244	13
0	2303	0	0	274	15
256	2303	0	0	274	15
512	2303	0	0	274	15
768	2303	0	0	274	15
1024	2303	0	0	274	15
1280	2303	0	0	274	15
1536	2303	0	1	274	15
1792	2303	0	9	274	15
2048	2303	0	30	274	15
2303	2303	0	60	274	15
2559	2303	0	99	274	15
2815	2303	0	146	274	15
3071	2303	0	201	274	15
3327	2303	0	262	274	15
3583	2303	0	328	274	15
3839	2303	0	400	274	15
4095	2303	0	477	274	15
0	2559	0	0	305	16
256	2559	0	0	305	16
512	2559	0	0	305	16
768	2559	0	0	305	16
1024	2559	0	0	305	16
1280	2559	0	0	305	16
1536	2559	0	0	305	16
1792	2559	0	2	305	16
2048	2559	0	14	305	16
2303	2559	0	36	305	16
2559	2559	0	66	305	16
2815	2559	0	105	305	16
3071	2559	0	151	305	16
3327	2559	0	204	305	16
3583	2559	0	263	305	16
3839	2559	0	327	305	16
4095	2559	0	396	305	16
0	2815	0	0	335	18
256	2815	0	0	335	18
512	2815	0	0	335	18
768	2815	0	0	335	18
1024	2815	0	0	335	18
1280	2815	0	0	335	18
1536	2815	0	0	335	18
1792	2815	0	0	335	18
2048	2815	0	5	335	18
2303	2815	0	19	335	18
2559	2815	0	42	335	18
2815	2815	0	73	335	18
3071	2815	0	111	335	18
3327	2815	0	157	335	18
3583	2815	0	208	335	18
3839	2815	0	265	335	18
4095	2815	0	327	335	18
0	3071	0	0	365	19
256	3071	0	0	365	19
512	3071	0	0	365	19
768	3071	0	0	365	19
1024	3071	0	0	365	19
1280	3071	0	0	365	19
1536	3071	0	0	365	19
1792	3071	0	0	365	19
2048	3071	0	1	365	19
2303	3071	0	8	365	19
2559	3071	0	24	365	19
2815	3071	0	48	365	19
3071	3071	0	80	365	19
3327	3071	0	118	365	19
3583	3071	0	162	365	19
3839	3071	0	212	365	19
4095	3071	0	267	365	19
0	3327	0	0	396	21
256	3327	0	0	396	21
512	3327	0	0	396	21
768	3327	0	0	396	21
1024	3327	0	0	396	21
1280	3327	0	0	396	21
1536	3327	0	0	396	21
1792	3327	0	0	396	21
2048	3327	0	0	396	21
2303	3327	0	2	396	21
2559	3327	0	12	396	21
2815	3327	0	30	396	21
3071	3327	0	54	396	21
3327	3327	0	86	396	21
3583	3327	0	124	396	21
3839	3327	0	168	396	21
4095	3327	0	217	396	21
0	3583	0	0	426	23
256	3583	0	0	426	23
512	3583	0	0	426	23
768	3583	0	0	426	23
1024	3583	0	0	426	23
1280	3583	0	0	426	23
1536	3583	0	0	426	23
1792	3583	0	0	426	23
2048	3583	0	0	426	23
2303	3583	0	0	426	23
2559	3583	0	5	426	23
2815	3583	0	16	426	23
3071	3583	0	35	426	23
3327	3583	0	61	426	23
3583	3583	0	93	426	23
3839	3583	0	131	426	23
4095	3583	0	174	426	23
0	3839	0	0	457	24
256	3839	0	0	457	24
512	3839	0	0	457	24
768	3839	0	0	457	24
1024	3839	0	0	457	24
1280	3839	0	0	457	24
1536	3839	0	0	457	24
1792	3839	0	0	457	24
2048	3839	0	0	457	24
2303	3839	0	0	457	24
2559	3839	0	1	457	24
2815	3839	0	7	457	24
3071	3839	0	21	457	24
3327	3839	0	41	457	24
3583	3839	0	67	457	24
3839	3839	0	99	457	24
4095	3839	0	137	457	24
0	4095	0	0	487	26
256	4095	0	0	487	26
512	4095	0	0	487	26
768	4095	0	0	487	26
1024	4095	0	0	487	26
1280	4095	0	0	487	26
1536	4095	0	0	487	26
1792	4095	0	0	487	26
2048	4095	0	0	487	26
2303	4095	0	0	487	26
2559	4095	0	0	487	26
2815	4095	0	2	487	26
3071	4095	0	11	487	26
3327	4095	0	26	487	26
3583	4095	0	47	487	26
3839	4095	0	74	487	26
4095	4095	0	106	487	26
0	0	256	161	89	203
256	0	256	944	89	203
512	0	256	1422	89	203
768	0	256	1851	89	203
1024	0	256	2254	89	203
1280	0	256	2640	89	203
1536	0	256	3015	89	203
1792	0	256	3381	89	203
2048	0	256	3739	89	203
2303	0	256	4091	89	203
2559	0	256	4095	89	203
2815	0	256	4095	89	203
3071	0	256	4095	89	203
3327	0	256	4095	89	203
3583	0	256	4095	89	203
3839	0	256	4095	89	203
4095	0	256	4095	89	203
0	256	256	0	256	256
256	256	256	256	256	256
512	256	256	512	256	256
768	256	256	768	256	256
1024	256	256	1024	256	256
1280	256	256	1280	256	256
1536	256	256	1536	256	256
1792	256	256	1792	256	256
2048	256	256	2048	256	256
2303	256	256	2303	256	256
2559	256	256	2559	256	256
2815	256	256	2815	256	256
3071	256	256	3071	256	256
3327	256	256	3327	256	256
3583	256	256	3583	256	256
3839	256	256	3839	256	256
4095	256	256	4095	256	256
0	512	256	0	342	277
256	512	256	117	342	277
512	512	256	297	342	277
768	512	256	494	342	277
